"id","type","title","author"
5376e465443cf702ab0001c4,San Francisco,94105,Currently employed in the Finance/Banking sector in risk management. Interested in data visualization technology and its use in all fields.
5376e465443cf702ab0001c5,San Francisco,94104,I like dataviz!
5376e465443cf702ab0001c6,San Francisco,94107,Developing tools to make visualization and analysis accessible to everyone at DataHero
5376e465443cf702ab0001c7,Atherton,94027,I'm Dan Mané. I work as a software engineer at Palantir, where I'm developing Plottable, a general-purpose charting library built on D3 that we plan to open source in the near future.
5376e465443cf702ab0001c8,Mountain View,94043,Cofounder and mobile dev at Wedding Party
5376e465443cf702ab0001c9,Oakland,94609,Editorial director at BayNature.org, looking to expand our repertoire into data visualization. Unfortunately can't make the Feb 21 D3 intro meetup, which looks awesome.
5376e465443cf702ab0001ca,San Francisco,94114,Product at Envoy
5376e465443cf702ab0001cb,Los Angeles,90015,I teach sociology and public policy at Mills College. In my repertoire are GIS, mathematical modeling, network analysis, visualization.
5376e465443cf702ab0001cc,San Francisco,94104,Creative Director at Librato.
5376e465443cf702ab0001cd,San Francisco,94103,Not a coder! Just thought I'd get that out of the way. Former journalist, interaction designer, interested in data-driven journalism.
5376e465443cf702ab0001ce,Saint Paul,55105,I'm an undergrad at Macalester College in Minnesota who will be graduating this May and is looking for a career in Software Engineering.
5376e465443cf702ab0001cf,San Francisco,94109,Hi
5376e465443cf702ab0001d0,Fremont,94539,Software engineer
5376e465443cf702ab0001d1,Gibraltar,meetup1,HTML5 game developer working in SF
5376e465443cf702ab0001d2,San Francisco,94103,Graduate Student in Computer Science, Bayesian Statistics, and (a little) Data Visualization
5376e465443cf702ab0001d3,San Francisco,94105,into data + vis
5376e465443cf702ab0001d4,San Jose,95133,Product manager
5376e465443cf702ab0001d5,Palo Alto,94301,engineer & scientist & entrepreneur 
5376e465443cf702ab0001d6,San Francisco,94107,I am a founder, developer, and new to SF!
5376e465443cf702ab0001d7,San Francisco,94143,BlackBerry Dev Manager
5376e465443cf702ab0001d8,El Cerrito,94530,Just moved to the area. Former tech startup CTO, now renewable engineer.
5376e465443cf702ab0001d9,San Francisco,94133,d3 newbie
5376e465443cf702ab0001da,Berkeley,94704,Hi! I'm a transportation grad student at UC Berkeley.
5376e465443cf702ab0001db,Palo Alto,94303,:)
5376e465443cf702ab0001dc,San Francisco,94107,product designer at ayasdi
5376e465443cf702ab0001dd,San Francisco,94104,Engineering @ Lanetix
5376e465443cf702ab0001de,San Francisco,94105,Hi! I am Daphne, civil engineer with a transportation and urban design background. I am new with D3 and eager to learn.
5376e465443cf702ab0001df,Menlo Park,94025,d3 visualizations are beautiful!
5376e465443cf702ab0001e0,New York,10012,front-end developer from Tibco
5376e465443cf702ab0001e1,San Francisco,94105,I'm a front end developer in SF. I also develop small game in my free time. Very interested in d3 right now.
5376e465443cf702ab0001e2,Dublin,94568,D3 enthusiast
5376e465443cf702ab0001e3,San Francisco,94117,I am a software developer seeking to fix our healthcare system.
5376e465443cf702ab0001e4,Cupertino,95014,hi
5376e465443cf702ab0001e5,Mill Valley,94941,real-time web apps
5376e465443cf702ab0001e6,San Francisco,94105,Lead Data Engineer at Sosh, Data Scientist, Physics Ph.D.
5376e465443cf702ab0001e7,San Francisco,94105,Owner, DBeck Creative (web developer, mostly browser-based business apps and science interactives. Former web developer at the Exploratorium in San Francisco. Just getting into d3 as a visualization platform.
5376e465443cf702ab0001e8,San Francisco,94101,Javascript developer at Atlassian
5376e465443cf702ab0001e9,San Francisco,94133,dave hwang
5376e465443cf702ab0001ea,San Francisco,94117,CTO of Embark Systems. We develop analytics for new businesses and investors.
5376e465443cf702ab0001eb,San Francisco,94133,I write JavaScript
5376e465443cf702ab0001ec,San Francisco,94117,I love programming and I look forward to using more d3
5376e465443cf702ab0001ed,San Francisco,94105,game dev + producer
5376e465443cf702ab0001ee,San Francisco,94117,I'm a hacker. 
5376e465443cf702ab0001ef,Cupertino,95014,I am interested in visualization with d3
5376e465443cf702ab0001f0,Chicago,60613,Hi, I'm a data scientist with Kaggle.
5376e465443cf702ab0001f1,San Francisco,94105,Analytics at MOG
5376e465443cf702ab0001f2,San Francisco,94107,Founder of Metrica, lover of exploratory analytics.
5376e465443cf702ab0001f3,San Francisco,94103,Creative Tech
5376e465443cf702ab0001f4,San Francisco,94107,software engineer at lookout mobile security
5376e465443cf702ab0001f5,Newark,94560,I try to build good software. I also try not to build bad software, which is rather more difficult. 
5376e465443cf702ab0001f6,Palo Alto,94306,Research and data analysis at Google.
5376e465443cf702ab0001f7,San Francisco,94117,learning
5376e465443cf702ab0001f8,San Francisco,94109,Art school survivor turned software engineer
5376e465443cf702ab0001f9,Redwood City,94062,I've used D3 for visualization of real time Big Data feeds.
5376e465443cf702ab0001fa,San Francisco,94118,Lead Software Engineer at Urban Mapping, also Founder of Routefriend
5376e465443cf702ab0001fb,Mountain View,94041,Hey guys... I don't have a ton of experience building high quality visualizations using D3 or similar JS frameworks... but would love to learn more. I've mostly worked on projects to collect, transport, store and then viz solar energy related data.
5376e465443cf702ab0001fc,San Francisco,94105,I'm a software engineer at the Scholars' Lab, a digital humanities R&D group at the University of Virginia library. http://dclure.org/
5376e465443cf702ab0001fd,San Francisco,94122,Slowly learning d3. Pretty cool!
5376e465443cf702ab0001fe,Budapest,meetup1,I'm a Europan tech entrepreneur
5376e465443cf702ab0001ff,San Francisco,94112,devops guy with an interest in d3 and data visualization
5376e465443cf702ab000200,San Francisco,94105,Hello
5376e465443cf702ab000201,San Francisco,94102,Very interested in d3. I saw a great intro at the HTML5 Conference this week. 
5376e465443cf702ab000202,San Francisco,94105,Heyo. I'm Dave and I do big data infrastructure for the Wikimedia Foundation (the little gnomes inside Wikipedia).
5376e465443cf702ab000203,San Francisco,94109,hello
5376e465443cf702ab000204,Berkeley,94704,node developer :)
5376e465443cf702ab000205,San Francisco,94112,former graphic designer, now coding for pizza.
5376e465443cf702ab000206,San Francisco,94114,David Wallace - User Interface and Visualization Engineer
5376e465443cf702ab000207,San Francisco,94110,Dev interested in d3.js
5376e465443cf702ab000208,San Francisco,94105,I am a user experience designer at VMware. I'm a data-vis junkie and I get to play around with visualization of massive data sets from our datacenters. :)
5376e465443cf702ab000209,San Francisco,94131,Software products designer and developer, enjoying data visualizations
5376e465443cf702ab00020a,Lafayette,94549,I'm a recent migrant from Minneapolis, MN and the CEO/founder of Statis Co.
5376e465443cf702ab00020b,San Francisco,94105,hi
5376e465443cf702ab00020c,San Francisco,94101,game design / dev
5376e465443cf702ab00020d,San Francisco,94107,sometimes I write code.
5376e465443cf702ab00020e,Campbell,95008,Hustler @ Lifograph. Blogger @ The VC Network. Community @ VC Taskforce. Learner @ Life.
5376e465443cf702ab00020f,San Francisco,94103,Programmer
5376e465443cf702ab000210,Oakland,94611,I am an art-geek-engineer and am learning d3!
5376e465443cf702ab000211,Berkeley,94704,Game store owner in Berkeley, CA
5376e465443cf702ab000212,San Francisco,94109,Medical designer new to the Bay Area.
5376e465443cf702ab000213,Fremont,94539,Always looking for interesting ways to make sense of data... 
5376e465443cf702ab000214,Milpitas,95035,Product Management at a Visual Analytics in the Cloud Startup
5376e465443cf702ab000215,San Francisco,94103,Software Engineer Keen to Apply Big Data into Small Organization
5376e465443cf702ab000216,Mountain View,94043,An introduction
5376e465443cf702ab000217,San Francisco,94103,Data hacking since 2000
5376e465443cf702ab000218,San Francisco,94105,I'm a developer at a startup in the SaaS customer success space.
5376e465443cf702ab000219,San Francisco,94121,I am a data analyst at Zynga and interested in learning about using d3 for visualization at work and for fun.
5376e465443cf702ab00021a,San Francisco,94111,Interested in big data visualization.
5376e465443cf702ab00021b,San Francisco,94112,Just looking to learn more about d3.
5376e465443cf702ab00021c,San Francisco,94108,designer
5376e465443cf702ab00021d,San Francisco,94117,I am a Bay Area video game developer interested in all sorts of web technologies.
5376e465443cf702ab00021e,Cupertino,95014,I am interested in applying leading edge data visualization technologies to enrich web and mobile apps. 
5376e465443cf702ab00021f,San Francisco,94108,just another perl, javascript, python, sql, ruby, java, lisp hacker.
5376e465443cf702ab000220,San Francisco,94102,working with jquery and some visualizations, would like to do more with D3.
5376e465443cf702ab000221,San Francisco,94107,map fan
5376e465443cf702ab000222,Berkeley,94704,I'm Derek. I like to write music an software.
5376e465443cf702ab000223,Boston,02120,Frontend dev at diy.org
5376e465443cf702ab000224,Milpitas,95035,I'm am currently a web development teacher at coding dojo down the street from hacker dojo. 
5376e465443cf702ab000225,Delta,V4G 1N4,Hi! I love HTML5 and what it can do. I am an intern working at Appnovation Technologies based in Vancouver, BC.
5376e465443cf702ab000226,San Francisco,94109,Data analyst and software dev
5376e465443cf702ab000227,San Francisco,94103,.
5376e465443cf702ab000228,San Francisco,94103,Software engineer at at&t
5376e465443cf702ab000229,San Francisco,94105,d3 enthusiast, love data - and clean design
5376e465443cf702ab00022a,Asunción,meetup1,Web programming, art lover of the data
5376e465443cf702ab00022b,San Mateo,94404,java/big data developer, beginner to visualization and d3 http://www.linkedin.com/in/dharmi
5376e465443cf702ab00022c,Sunnyvale,94087,Co-Founder of Big Data Security Analytics Startup
5376e465443cf702ab00022d,San Francisco,94110,About to move to SF. Want to do more with data visualization.
5376e465443cf702ab00022e,Palo Alto,94304,data analyst looking for data vision
5376e465443cf702ab00022f,Chicago,60601,Http://LinkedIn.com/in/dianazink
5376e465443cf702ab000230,San Francisco,94105,Hi!
5376e465443cf702ab000231,San Mateo,94404,sw dev
5376e465443cf702ab000232,Daly City,94014,
5376e465443cf702ab000233,Washington,20037,I'm Diego Gomez-Deck, CTO of Glob3 Mobile company. We're experts in 3D-GIS visualization. We developed a multiplatform SDK (iOS, Android and WebGL) for creating of 3D-GIS applications. More at: http://www.glob3mobile.com/ http://glob3.org
5376e465443cf702ab000234,Ribeirão Preto,meetup30,Ph.D Student developing some visualization tools.
5376e465443cf702ab000235,San Francisco,94103,CTO & co-founder @ mist.io
5376e465443cf702ab000236,San Francisco,94110,hack the planet!!!!!!
5376e465443cf702ab000237,San Francisco,94133,Graduate student at UC Berkeley
5376e465443cf702ab000238,San Francisco,94110,mit student interested in machine learning, nlp, and data analysis
5376e465443cf702ab000239,San Francisco,94105,Berkeley front-end designer/developer
5376e465443cf702ab00023a,San Francisco,94105,Web developer
5376e465443cf702ab00023b,San Francisco,94111,Web developer. Having 5+ year experience both in front-end and server-side coding. Passionately interested in front-end/nodejs development and cutting-edge HTML/CSS/JS toolbox: technologies, frameworks, approaches, etc.
5376e465443cf702ab00023c,San Francisco,94105,New to D3.js. Looking to learn more about it.
5376e465443cf702ab00023d,San Francisco,94103,I'm interested in data visualization.
5376e465443cf702ab00023e,San Francisco,94104,I build mobile apps. I am an integration architect. Love to learn new things.
5376e465443cf702ab00023f,Sunnyvale,94087,Building analytic applications that visualize complex relationships between product usage and CRM data
5376e465443cf702ab000240,Los Angeles,90036,designer at thoughtbot, inc.
5376e465443cf702ab000241,Mountain View,94041,Just me
5376e465443cf702ab000242,San Francisco,94105,Co-Founder of Loqheart: designing and programming mobile games.
5376e465443cf702ab000243,Chicago,60290,I'm Don! I build data tools at Facebook, and work on side projects. I'm a full stack engineer, decent designer, solid sand-castle builder, haphazard skiier, and generally spend too much money on sushi.
5376e465443cf702ab000244,San Francisco,94133,Data-driven developer at SFMTA
5376e465443cf702ab000245,San Francisco,94111,Software engineer working on many things few of them HTML5 and angular. Recently started looking into d3 library and would like to know more.
5376e465443cf702ab000246,San Francisco,94105,Business Design & Prototyping @ IDEO
5376e465443cf702ab000247,San Francisco,94103,head of tech at Prism Skylabs
5376e465443cf702ab000248,San Francisco,94107,Developing data driven, interactive, and embjer.js + d3 driven UI experiences at Practice Fusion. Check it out: https://www.pfinsight.com/
5376e465443cf702ab000249,Occidental,95465,I'm prototyping some QS tools for personal focus and productivity, that interoperate with coaching and team/project frameworks for more seamless collaboration (and low-overhead self-monitoring and -management). Need to get my d3 widgets together.
5376e465443cf702ab00024a,Palo Alto,94301,I like data. And maps.
5376e465443cf702ab00024b,San Francisco,94107,I'm new to d3 and really enjoying it. Looking forward to learning more from the community. 
5376e465443cf702ab00024c,San Francisco,94108,Creative developer, consumer of pretty data
5376e465443cf702ab00024d,San Francisco,94111,Co-Founder Intentional Management, on a quest to make life better for bus owners looking to leverage cloud, mobile and social.
5376e465443cf702ab00024e,San Francisco,94117,Techie songwriter and data scientist at Twitter
5376e465443cf702ab00024f,San Francisco,94111,Hack Reactor
5376e465443cf702ab000250,San Francisco,94107,Many years in consumer and enterprise UX design. Focused now on bringing visualizations into enterprise analytics.
5376e465443cf702ab000251,Mountain View,94043,Senior Front End Engineer at a startup.
5376e465443cf702ab000252,San Francisco,94117,Hi.
5376e465443cf702ab000253,Berkeley,94710,I develop tools for architects and urban planners at Strategic Spatial Solutions, Inc. (www.s3sol.com)
5376e465443cf702ab000254,Berkeley,94710,Statistician and survey scientist
5376e465443cf702ab000255,San Francisco,94103,Visualization Architect for Visually. PhD CS Vis student at UNCC with an undergrad in Arch. Architect in a CS world, Computer Scientist in an Arch world.
5376e465443cf702ab000256,San Francisco,94103,I am a software architect with experience on various levels of the technology stack.
5376e465443cf702ab000257,San Francisco,94117,code for america fellow
5376e465443cf702ab000258,Menlo Park,94025,Co-Founder of CodersClan.net
5376e465443cf702ab000259,San Francisco,94115,hey
5376e465443cf702ab00025a,San Francisco,94107,Senior Data Engineer at Manage.com
5376e465443cf702ab00025b,San Francisco,94115,Design Engineer at Keen IO
5376e465443cf702ab00025c,San Francisco,94103,SF dev!
5376e465443cf702ab00025d,San Francisco,94110,Propeller head game dev
5376e465443cf702ab00025e,Mountain View,94040,transit enthusiast and engineer, VIA Analytics
5376e465443cf702ab00025f,San Francisco,94105,Product Manager, UNIX hacker, hungry for crunchy data
5376e465443cf702ab000260,San Francisco,94105,I'm a recent graduate with an interest in analytics
5376e465443cf702ab000261,Berkeley,94701,Devops
5376e465443cf702ab000262,San Francisco,94103,recently began programming, loving the latest tech and tools
5376e465443cf702ab000263,Walnut Creek,94598,Interested in using d3.js for applying geographic data to global maps.
5376e465443cf702ab000264,San Francisco,94108,Earl St Sauver
5376e465443cf702ab000265,San Francisco,94111,h
5376e465443cf702ab000266,Sunnyvale,94086,CTO of Social Media Gateways, Inc.
5376e465443cf702ab000267,San Francisco,94109,Currently using d3 but could improve...
5376e465443cf702ab000268,San Francisco,94108,JS nerd learning dataviz
5376e465443cf702ab000269,San Francisco,94103,I'm a web developer, and I taught myself all I need to know to become a full-stack web developer, including Ruby on Rails for server-side programming and JavaScript for client-side programming. Please visit my GitHub: https://github.com/edsfocci
5376e465443cf702ab00026a,Chicago,60610,Starting a software company from Chicago, visting SF
5376e465443cf702ab00026b,San Francisco,94110,Love Data
5376e465443cf702ab00026c,San Francisco,94103,media coder
5376e465443cf702ab00026d,San Francisco,94115,Interested in info vis
5376e465443cf702ab00026e,San Francisco,94107,javaScripter
5376e465443cf702ab00026f,Sunnyvale,94089,been using d3 for social analytics
5376e465443cf702ab000270,Concord,94518,graphic designer trying to learn front end stuff.
5376e465443cf702ab000271,New York,10010,A good graph makes a good day.
5376e465443cf702ab000272,San Francisco,94133,I use viz to grok high dimensional systems, currently in search. I like to play with d3 and I hope to use it more professionally. 
5376e465443cf702ab000273,San Francisco,94101,Techie
5376e465443cf702ab000274,San Francisco,94105,ed
5376e465443cf702ab000275,San Francisco,94133,engineer
5376e465443cf702ab000276,San Francisco,94114,Just moved to SF!
5376e465443cf702ab000277,Emeryville,94608,Started as a freelancer creating static infographics for clients, now I work full-time for a startup, splitting my time between trying to do new cool things with D3 and designing static infographics and dataviz.
5376e465443cf702ab000278,Brooklyn,11205,artist and designer who does data-driven and generative design, development, research and strategy for interactive media, object, installations and spaces.
5376e465443cf702ab000279,Burlingame,94010,Hi
5376e465443cf702ab00027a,San Francisco,94103,Recent Dev Bootcamp graduate, Rubyist, excited to learn d3.js!
5376e465443cf702ab00027b,San Francisco,94133,JS Developer
5376e465443cf702ab00027c,San Francisco,94103,Hi! I'm a data scientist at Airbnb
5376e465443cf702ab00027d,San Francisco,94131,I am interested in data visualization and just started learning d3
5376e465443cf702ab00027e,San Jose,95112,I like codes
5376e465443cf702ab00027f,San Francisco,94103,I'm the digital humanities specialist at Stanford. I use D3 in a variety of interactive scholarly works.
5376e465443cf702ab000280,San Francisco,94107,...
5376e465443cf702ab000281,San Francisco,94133,Dev Advocate at Leap Motion.
5376e465443cf702ab000282,San Francisco,94105,Hello! I am the Engineering Support Coordinator here at Trulia, working to inform my department of local events and also coordinate with Meetup groups to host their next event at the Trulia San Francisco Office. Please feel free to reach out to me!
5376e465443cf702ab000283,San Francisco,94122,Software engineer
5376e465443cf702ab000284,San Francisco,94105,Mechanical engineer turned data scientist
5376e465443cf702ab000285,Palo Alto,94301,Business analytics professional in the Bay Area. Noob to D3
5376e465443cf702ab000286,Montréal,H3A 3H3,Co-founder of https://www.in-sight.io, we want to bring transparency i n the fiel of software development. I'm a developer.
5376e465443cf702ab000287,San Francisco,94141,I have a huge passion for neurology and bring it to solve machine learning & visual design problems. The mix makes for interesting conversations.
5376e465443cf702ab000288,Copenhagen,meetup1,Partner and Co-Founder at switch-gears.dk
5376e465443cf702ab000289,Paris,meetup1,Engineer, will soon finish my phd in machine learning, focus on prediction with graph data for web and biology applications
5376e465443cf702ab00028a,San Francisco,94117,Must learn
5376e465443cf702ab00028b,Millbrae,94030,empathic geek. playing with D3.
5376e465443cf702ab00028c,Oakland,94601,Project Manager, swissnex San Francisco
5376e465443cf702ab00028d,San Francisco,94105,Hi! I'm Emma, I'm interested in learning more about data viz and building some data viz myself.
5376e465443cf702ab00028e,San Francisco,94109,New to the bay, fan of d3.
5376e465443cf702ab00028f,San Francisco,94103,Dev Bootcamp grad, searching for a job. Rails developer and learning angular
5376e465443cf702ab000290,San Mateo,94404,I figured the best way to learn d3 is to rub shoulders with the experts.
5376e465443cf702ab000291,San Francisco,94132,RoR developer
5376e465443cf702ab000292,San Francisco,94105,epick4u
5376e465443cf702ab000293,Mountain View,94041,Hi.
5376e465443cf702ab000294,Mountain View,94035,Data scientist. Enjoy d3.
5376e465443cf702ab000295,San Francisco,94106,d3 user
5376e465443cf702ab000296,Washington,20010,I'm Eric and work at MapBox. We love d3.
5376e465443cf702ab000297,Alameda,94502,I've used d3 in a few past projects and want to get reacquainted. 
5376e465443cf702ab000298,San Francisco,94107,I work on a few projects at AdRoll
5376e465443cf702ab000299,San Jose,95124,Building relationships and connecting people
5376e465443cf702ab00029a,San Francisco,94115,Just starting to use d3
5376e465443cf702ab00029b,San Jose,95101,www.ericdoversberger.com
5376e465443cf702ab00029c,San Francisco,94117,Hi, I've just started with d3 and would like to build an app with it. 
5376e465443cf702ab00029d,San Francisco,94105,Developer
5376e465443cf702ab00029e,Emeryville,94608,Design and Technology FTW!
5376e465443cf702ab00029f,Philadelphia,19101,d3 admirer
5376e465443cf702ab0002a0,San Francisco,94133,I've been using D3 for about 3 months. Looking to get better quickly
5376e465443cf702ab0002a1,San Francisco,94117,D3 rules
5376e465443cf702ab0002a2,San Francisco,94111,Tableau and R user interested in broadening my toolkit
5376e465443cf702ab0002a3,San Francisco,94109,I'm a senior data analyst for ad agency clients. Looking to learn more about data visualizations and connect with awesome ideators.
5376e465443cf702ab0002a4,San Francisco,94109,I'm a decent JavaScript developer (both server and client side) looking to get started with D3.
5376e465443cf702ab0002a5,San Francisco,94117,Currently making Flickr Flickrier. Was recently visualizing things for the Exploratorium.
5376e465443cf702ab0002a6,New York,10002,hi I'm eric.
5376e465443cf702ab0002a7,San Francisco,94107,I'm a San Francisco-based web developer interested in mapping, data visualization, and statistics (spatial & non-spatial).
5376e465443cf702ab0002a8,Berkeley,94704,Environmental engineering grad student
5376e465443cf702ab0002a9,San Francisco,94105,I am a Javascript programmer
5376e465443cf702ab0002aa,San Francisco,94101,Erica Weiss Tjader, Head of User Experience at Quantcast.
5376e465443cf702ab0002ab,Oakland,94612,I am the office manager at Monsoon Company, Inc., a web and mobile app development company. We host data visualization meet ups every 1-2 months and wanted your members to be aware of us! Feel free to invite your members to our 4/25 meet up!
5376e465443cf702ab0002ac,Mountain View,94035,Data engineer
5376e465443cf702ab0002ad,San Francisco,94117,New to SF, working for Mozilla
5376e465443cf702ab0002ae,Berkeley,94702,I'm an Open Source advocate, author, and VI user. When I'm not developing web apps, I'm designing or developing video games, hacking, or playing StarCraft.
5376e465443cf702ab0002af,Petaluma,94952,work at @WhichDegree to organize educational information
5376e465443cf702ab0002b0,San Francisco,94107,web developer
5376e465443cf702ab0002b1,San Francisco,94103,I am a unity3D developer with a focus on visualizations and game programming.
5376e465443cf702ab0002b2,San Francisco,94103,Into mobile games
5376e465443cf702ab0002b3,San Francisco,94107,front end engineer
5376e465443cf702ab0002b4,San Francisco,94104,I'm Ethan-Anthony, the Founder & CEO of XResults Inc.
5376e465443cf702ab0002b5,San Francisco,94107,Always be reading
5376e465443cf702ab0002b6,Palo Alto,94306,Not currently using d3
5376e465443cf702ab0002b7,San Francisco,94108,Ethan Klein, web developer at IDEO.
5376e465443cf702ab0002b8,Sunnyvale,94089,I'm a software engineer at Google, passionate about distributed systems and functional programming, and very curious about data visualization.
5376e465443cf702ab0002b9,San Francisco,94103,Great idea!
5376e465443cf702ab0002ba,San Francisco,94103,student
5376e465443cf702ab0002bb,New York,10014,I like viz
5376e465443cf702ab0002bc,San Francisco,94105,Front-Ene engineer
5376e465443cf702ab0002bd,San Francisco,94107,Human interface specialist.
5376e465443cf702ab0002be,San Francisco,94105,I like going to things where stuff happens. 
5376e465443cf702ab0002bf,Pleasant Hill,94523,Sr Software Engineer / Sailor
5376e465443cf702ab0002c0,San Francisco,94110,Interaction Designer & InfoViz Enthusiast
5376e465443cf702ab0002c1,Berkeley,94708,Currently working with Intel Labs on a tool to help people understand their personal data. Previously worked on datafist (http://datafist.savageevan.com/), a d3-based in-browser tool for visually exploring data.
5376e465443cf702ab0002c2,San Francisco,94117,I want to use d3 to create more interactive and immersive visualizations for sports statistics.
5376e465443cf702ab0002c3,San Francisco,94117,Learning to code in D3.
5376e465443cf702ab0002c4,New York,10012,Jue 
5376e465443cf702ab0002c5,San Francisco,94103,sounds like an awesome presentation ... also, need a quick refresher on d3.
5376e465443cf702ab0002c6,Zürich,meetup1,Business & marketing background, passionate about tech, startups & Bitcoin, cofounder @Coinalytics.
5376e465443cf702ab0002c7,San Francisco,94110,Working at DNAnexus, a data and visualization platform for genomic analysis
5376e465443cf702ab0002c8,San Francisco,94117,I am working at the Geospatial Innovation Facility (GIF) at UC Berkeley (gif.berkeley.edu). We are developing tool to serve and visualize Naturla History Data and Climate Change Layers from Berkeley's collections and research.
5376e465443cf702ab0002c9,Colmar,meetup63, Statistical modeler with roots in forest management and branches in clinical development. I think D3 has great potential in supporting communication of modeling outputs.
5376e465443cf702ab0002ca,San Francisco,94107,I'm Farnaz, PhD student at Stanford, and cofounder at NovoEd.
5376e465443cf702ab0002cb,San Francisco,94110,i am just a perso very interested in this subject but i am not have many skill in computer i would like to learn. if i can .
5376e465443cf702ab0002cc,San Francisco,94129,Most interested in social/spacial (GIS) data; also curious to see novel presentations of standard web-analytic metrics.
5376e465443cf702ab0002cd,San Francisco,94129,grad student
5376e465443cf702ab0002ce,Oakland,94609,Hi!
5376e465443cf702ab0002cf,San Francisco,94118,I am learning D3 and enjoying it. Would love to meet others who are passionate about data viz and the web.
5376e465443cf702ab0002d0,Berkeley,94704,Web developer and map enthusiast
5376e465443cf702ab0002d1,San Francisco,94103,New to d3
5376e465443cf702ab0002d2,San Francisco,94103,I'm an English Ph.D. branching out into programming via the Mills College CS Master's program. I'm extremely interested in data visualization, especially for education and research in the arts/humanities.
5376e465443cf702ab0002d3,San Francisco,94116,jr full stack developer, all-around nerd.
5376e465443cf702ab0002d4,San Jose,95120,fascinated by D3, want to learn more
5376e465443cf702ab0002d5,San Francisco,94105,No intro yet
5376e465443cf702ab0002d6,Berkeley,94709,city planner interested in the tech world.
5376e465443cf702ab0002d7,San Francisco,94110,Frank likes D3!
5376e465443cf702ab0002d8,San Francisco,94131,CTO @ Sift Science
5376e465443cf702ab0002d9,San Francisco,94116,What are the best interactive data visualization tools?
5376e465443cf702ab0002da,Daly City,94013,Hi, I am new to D3.js
5376e465443cf702ab0002db,Pacifica,94044,2014 Code for America fellow excited to learn about D3.
5376e465443cf702ab0002dc,Cupertino,95014,New to D3
5376e465443cf702ab0002dd,San Jose,95108,Software developer.
5376e465443cf702ab0002de,San Francisco,94117,Hi! I make games; interested in web visualization as well
5376e465443cf702ab0002df,San Francisco,94117,Full-stack engineer
5376e465443cf702ab0002e0,San Francisco,94110,namaste
5376e465443cf702ab0002e1,San Francisco,94105,Statistician and also: Data wizard, Big fan of R, Ubuntu fanatic. 
5376e465443cf702ab0002e2,Cupertino,95014,CTO, Kabuto Inc
5376e465443cf702ab0002e3,Novato,94949,long time developer of front and back end systems, from mobile to desktops
5376e465443cf702ab0002e4,Emeryville,94608,I'm a junior developer looking to extend my learning with D3 and other cool frameworks. I'd love to pair with anyone who is interested in teaching me all the cool things D3 has to offer.
5376e465443cf702ab0002e5,Delhi,meetup2,Interested in JavaScript
5376e465443cf702ab0002e6,San Francisco,94118,A fox, not a hedgehog
5376e465443cf702ab0002e7,Fremont,94555,Analytics at Yahoo
5376e465443cf702ab0002e8,Palo Alto,94306,Data-Viz enthusiast!
5376e465443cf702ab0002e9,Palo Alto,94301,Just got started using d3!
5376e465443cf702ab0002ea,San Francisco,94103,maturation: gestation->musician->divination->dev
5376e465443cf702ab0002eb,San Francisco,94108,Hi! I'm a JS developer interested in learning more about data visualization.
5376e465443cf702ab0002ec,Santa Clara,95050,deeply interested in data visualizations
5376e465443cf702ab0002ed,Menlo Park,94025,Researcher interested in the application of infoviz to information retrieval
5376e465443cf702ab0002ee,Santa Monica,90404,Engineer at Yammer
5376e465443cf702ab0002ef,New York,10003,Hi, I'm a software engineer interested in taking advantage of d3.
5376e465443cf702ab0002f0,San Francisco,94109,CMU-SV student, designer/developer, datanerd
5376e465443cf702ab0002f1,Livermore,94551,data arch
5376e465443cf702ab0002f2,San Francisco,94103,hello
5376e465443cf702ab0002f3,San Francisco,94107,Designing contextual clarity
5376e465443cf702ab0002f4,San Francisco,94110,Technology journalist and tinkerer
5376e465443cf702ab0002f5,San Francisco,94114,I'm a long time Java engineer, getting in to data visualization.
5376e465443cf702ab0002f6,San Francisco,94111,Frontend SW Engineer @ SF startup currently on Javascript, socket.io, D3
5376e465443cf702ab0002f7,San Francisco,94117,interesting in data viz!
5376e465443cf702ab0002f8,San Francisco,94101,geovanny
5376e465443cf702ab0002f9,San Francisco,94105,My name is German Aparicio, I teach courses in design computation at the California College of Arts (CCA) in San Francisco and University of California, Berkeley. My Current research interests include data visualization, big data and future cities
5376e465443cf702ab0002fa,San Francisco,94102,I think d3 graphs look cool.
5376e465443cf702ab0002fb,San Francisco,94107,http://BigBalli.com Mobile Consultant
5376e465443cf702ab0002fc,San Francisco,94103,UX designer and front-end dev. Getting into D3.
5376e465443cf702ab0002fd,Gent,meetup3,I'm a software engineer at Subatomic Systems, working on D3 charts in Angular.js.
5376e465443cf702ab0002fe,San Francisco,94123,Hi there.
5376e465443cf702ab0002ff,Los Altos,94024,Analyst at eBay
5376e465443cf702ab000300,San Francisco,94133,Designer and Researcher at Stanford building tools for messy data
5376e465443cf702ab000301,Oakland,94610,Developer interested in d3.
5376e465443cf702ab000302,San Francisco,94127,Co-founder and developer of a startup in edtech, engineering intern @ Trulia
5376e465443cf702ab000303,San Francisco,94103,Just getting started with d3, and excited to learn what it's all about.
5376e465443cf702ab000304,Mountain View,94040,Hi! I'm a software engineer in SF.
5376e465443cf702ab000305,San Francisco,94110,New to d3 and excited about it!
